images_seen,value
0,4.738166332244873
256,4.124602317810059
512,3.5466582775115967
768,3.42547607421875
1024,3.624908208847046
1280,3.140357494354248
1536,3.321150302886963
1792,3.183197021484375
2048,3.057934045791626
2304,2.8666720390319824
2560,3.033646583557129
2816,3.1784701347351074
3072,2.7759673595428467
3328,2.7085213661193848
3584,2.835278034210205
3840,2.805220603942871
4096,2.890364408493042
4352,2.7715961933135986
4608,2.748849630355835
4864,2.4376602172851562
5120,2.518436908721924
5376,2.4156739711761475
5632,2.546590566635132
5888,2.656862258911133
6144,2.511542320251465
6400,2.5391736030578613
6656,2.4307100772857666
6912,2.429929733276367
7168,2.495209217071533
7315,1.937131404876709
7571,2.0684609413146973
7827,2.0858469009399414
8083,1.784210205078125
8339,1.7915472984313965
8595,1.8720943927764893
8851,1.8344982862472534
9107,2.043198823928833
9363,1.9014499187469482
9619,1.7488901615142822
9875,1.708162546157837
10131,1.709333896636963
10387,1.7690248489379883
10643,1.733321189880371
10899,1.8718129396438599
11155,1.567283272743225
11411,1.7167495489120483
11667,1.823715090751648
11923,1.5119163990020752
12179,1.7426549196243286
12435,1.6998904943466187
12691,1.664138674736023
12947,1.846799373626709
13203,1.6538511514663696
13459,1.7131491899490356
13715,1.4974979162216187
13971,1.827131748199463
14227,1.5571208000183105
14483,1.6009434461593628
14630,1.291944980621338
14886,1.0924333333969116
15142,1.1225641965866089
15398,1.1974512338638306
15654,1.0584913492202759
15910,1.0136810541152954
16166,1.0622780323028564
16422,1.1123005151748657
16678,0.9911648631095886
16934,0.9364306330680847
17190,1.0456302165985107
17446,1.1284594535827637
17702,1.0659068822860718
17958,0.9732694029808044
18214,1.1014515161514282
18470,0.9456716775894165
18726,0.8745875954627991
18982,1.0419894456863403
19238,1.1801635026931763
19494,0.8226743936538696
19750,0.8719519376754761
20006,0.8883926868438721
20262,1.0092695951461792
20518,0.9349161386489868
20774,1.0597645044326782
21030,0.8973075151443481
21286,1.0430951118469238
21542,0.86552894115448
21798,1.0364595651626587
21945,0.6279686689376831
22201,0.5713173747062683
22457,0.5461739897727966
22713,0.6639724373817444
22969,0.3992481231689453
23225,0.5318025946617126
23481,0.49167385697364807
23737,0.6520654559135437
23993,0.5425100326538086
24249,0.571702241897583
24505,0.542847752571106
24761,0.49111461639404297
25017,0.3929530084133148
25273,0.5654343962669373
25529,0.5886552929878235
25785,0.48097988963127136
26041,0.4544890224933624
26297,0.5166499614715576
26553,0.4959965646266937
26809,0.5290222764015198
27065,0.4469558298587799
27321,0.4552665054798126
27577,0.5007874965667725
27833,0.48931702971458435
28089,0.3967546820640564
28345,0.41690006852149963
28601,0.48986971378326416
28857,0.4385361671447754
29113,0.5858859419822693
29260,0.2677548825740814
29516,0.2414800524711609
29772,0.38937970995903015
30028,0.29925984144210815
30284,0.29250335693359375
30540,0.20494915544986725
30796,0.261087030172348
31052,0.2807896137237549
31308,0.27313998341560364
31564,0.3015527129173279
31820,0.26385602355003357
32076,0.2573692202568054
32332,0.2460436224937439
32588,0.2201465517282486
32844,0.282440721988678
33100,0.26576051115989685
33356,0.24902254343032837
33612,0.2394646853208542
33868,0.269137978553772
34124,0.3080119788646698
34380,0.35900864005088806
34636,0.37106457352638245
34892,0.23787863552570343
35148,0.28871673345565796
35404,0.2484644055366516
35660,0.2102544754743576
35916,0.3927996754646301
36172,0.19777081906795502
36428,0.26594477891921997
36575,0.23219910264015198
36831,0.18704113364219666
37087,0.10546283423900604
37343,0.18861088156700134
37599,0.16491331160068512
37855,0.3059733510017395
38111,0.1592937856912613
38367,0.25679320096969604
38623,0.1966681182384491
38879,0.23508921265602112
39135,0.14221805334091187
39391,0.19028393924236298
39647,0.21650345623493195
39903,0.15774165093898773
40159,0.17762844264507294
40415,0.1515086144208908
40671,0.1799469292163849
40927,0.22444359958171844
41183,0.14510011672973633
41439,0.16285814344882965
41695,0.16965477168560028
41951,0.22344999015331268
42207,0.1329152137041092
42463,0.1268618106842041
42719,0.22263464331626892
42975,0.17164801061153412
43231,0.18618136644363403
43487,0.14943604171276093
43743,0.1069893091917038
43890,0.13055725395679474
44146,0.1737954169511795
44402,0.13383395969867706
44658,0.19907578825950623
44914,0.14398764073848724
45170,0.13385823369026184
45426,0.11957905441522598
45682,0.11801847815513611
45938,0.16691718995571136
46194,0.10004560649394989
46450,0.13276082277297974
46706,0.12350185960531235
46962,0.11868445575237274
47218,0.0676499530673027
47474,0.13572539389133453
47730,0.13157665729522705
47986,0.09747316688299179
48242,0.11288834363222122
48498,0.11485596746206284
48754,0.10346352308988571
49010,0.12218713760375977
49266,0.12784482538700104
49522,0.14387786388397217
49778,0.12760446965694427
50034,0.14247840642929077
50290,0.08392304927110672
50546,0.11224810034036636
50802,0.09659986943006516
51058,0.13258600234985352
51205,0.09552270919084549
51461,0.08612935245037079
51717,0.07318026572465897
51973,0.09545974433422089
52229,0.08479386568069458
52485,0.0379997082054615
52741,0.07835513353347778
52997,0.07671461999416351
53253,0.07912296801805496
53509,0.04500705376267433
53765,0.06476125866174698
54021,0.1142829954624176
54277,0.07157541811466217
54533,0.11189345270395279
54789,0.11557742953300476
55045,0.0822390541434288
55301,0.06536580622196198
55557,0.09390202164649963
55813,0.07718221098184586
56069,0.0718560665845871
56325,0.06850175559520721
56581,0.12770329415798187
56837,0.09851423650979996
57093,0.1029895693063736
57349,0.1052410826086998
57605,0.09240493178367615
57861,0.06489348411560059
58117,0.07298219949007034
58373,0.14853577315807343
58520,0.06481007486581802
58776,0.05896144360303879
59032,0.05363649129867554
59288,0.06939157843589783
59544,0.053530775010585785
59800,0.04417795687913895
60056,0.05384466424584389
60312,0.04731753468513489
60568,0.04467373713850975
60824,0.05961890518665314
61080,0.04698769003152847
61336,0.07675817608833313
61592,0.06039056181907654
61848,0.06408107280731201
62104,0.06123330444097519
62360,0.03829064220190048
62616,0.062148235738277435
62872,0.06658709794282913
63128,0.09945778548717499
63384,0.05983181670308113
63640,0.04257660731673241
63896,0.0598696805536747
64152,0.052674323320388794
64408,0.03429131209850311
64664,0.05686159059405327
64920,0.04092999920248985
65176,0.05641792714595795
65432,0.06617401540279388
65688,0.06565894931554794
65835,0.04315884783864021
66091,0.024258369579911232
66347,0.04113006219267845
66603,0.027423467487096786
66859,0.020851531997323036
67115,0.05853034183382988
67371,0.051977600902318954
67627,0.03876592963933945
67883,0.047103580087423325
68139,0.02971835993230343
68395,0.045722562819719315
68651,0.017416583374142647
68907,0.046797435730695724
69163,0.030085302889347076
69419,0.03615005686879158
69675,0.036412812769412994
69931,0.0454183854162693
70187,0.021322496235370636
70443,0.04256703704595566
70699,0.037208858877420425
70955,0.044759053736925125
71211,0.037897612899541855
71467,0.060668010264635086
71723,0.03879905119538307
71979,0.04841090738773346
72235,0.04090743884444237
72491,0.025510521605610847
72747,0.034384313970804214
73003,0.038673028349876404
73150,0.03366398811340332
73406,0.023273104801774025
73662,0.04307304322719574
73918,0.017900481820106506
74174,0.033890340477228165
74430,0.03211650997400284
74686,0.04057947173714638
74942,0.021224534139037132
75198,0.02995661087334156
75454,0.020663216710090637
75710,0.025238055735826492
75966,0.02539919503033161
76222,0.029986592009663582
76478,0.040426187217235565
76734,0.015803908929228783
76990,0.023025695234537125
77246,0.02476481907069683
77502,0.016633376479148865
77758,0.04056759923696518
78014,0.019141219556331635
78270,0.0216043833643198
78526,0.019047366455197334
78782,0.03338634595274925
79038,0.01699291542172432
79294,0.04536117613315582
79550,0.027328647673130035
79806,0.03739623725414276
80062,0.029840117320418358
80318,0.022739551961421967
80465,0.015815844759345055
80721,0.017735933884978294
80977,0.023221317678689957
81233,0.022505363449454308
81489,0.028117461130023003
81745,0.017239097505807877
82001,0.01170503068715334
82257,0.03471597284078598
82513,0.0380585603415966
82769,0.039279207587242126
83025,0.023039760068058968
83281,0.019865861162543297
83537,0.018282819539308548
83793,0.019201155751943588
84049,0.013772957026958466
84305,0.015436806716024876
84561,0.013379151001572609
84817,0.013205548748373985
85073,0.015604045242071152
85329,0.013067527674138546
85585,0.019239939749240875
85841,0.026553476229310036
86097,0.02058587223291397
86353,0.02716539241373539
86609,0.015339814126491547
86865,0.027084462344646454
87121,0.01763889752328396
87377,0.024093473330140114
87633,0.01730113849043846
